"";"Champs";"Regie";"Soil_type";"mean_temp";"total_precip";"frozen";"Rendement";"Pureté";"N_Fert";"P_Fert";"K_Fert";"Mg_Fert";"S_Fert";"Ca_Fert";"Zn_Fert";"Cu_Fert";"B_Fert";"Mn_Fert";"PhEau";"Age";"Ca_Sol (ppm)";"P_Sol (ppm)";"Al_Sol (ppm)";"K_Sol (ppm)";"Mg_Sol (ppm)";"Zn_Sol (ppm)";"Cu_Sol (ppm)";"Mn_Sol (ppm)";"B_Sol (ppm)";"Fe_Sol (ppm)";"N_Fol (%)";"P_Fol (%)";"K_Fol (%)";"Ca_Fol (%)";"Mg_Fol (%)";"B_Fol (%)";"Cu_Fol (%)";"Fe_Fol (%)";"Mn_Fol (%)";"Zn_Fol (%)";"Al_Fol (%)"
"1394";"45";"Conventional";"Sand";15,04725;9065;56;35312,44;0,94;13,38;13,38;71,36;10,704;27,69375;0;2,877235;1,784;0,892;0;4,49856;18;115,45;87,48;1096,01;17,5;11,18;0,95;3,24494;1,38;0,3039989;195,59;0,9371;0,1160593;0,6006301;0,734581;0,1766328;0,007779051;0,0003878698;0,005117786;0,02473424;0,001822009;0,004549056
"1395";"45";"Conventional";"Sand";15,04725;9065;56;44947,98;0,94;26,76;13,38;71,36;10,704;27,69375;0;2,877235;1,784;0,892;0;4,49856;18;131,78;64,32;1041,08;16,81;10,85;1,03;1,406473;1,4;0,2762089;192,46;0,94973;0,1211656;0,665878;0,6485414;0,1741994;0,008859887;0,000421389;0,005673863;0,02009916;0,001833752;0,004916494
"1396";"45";"Conventional";"Sand";15,04725;9065;56;32002,46;0,94;26,76;13,38;71,36;10,704;27,69375;0;2,877235;1,784;0,892;0;4,47815;18;94,7;79,06;863,9;16,06;9,98;1,27;1,592472;1,06;0,2486115;200,7;0,97878;0,1125539;0,5778572;0,7301667;0,1802084;0,007031825;0,000398713;0,004122215;0,02067962;0,001819166;0,003990667
"1397";"45";"Conventional";"Sand";15,04725;9065;56;35758,53;0,94;40,14;13,38;0;10,704;14,56351;0;2,877235;1,784;0,892;0;4,45774;18;119,82;83,41;1164,12;11,68;9,92;0,84;2,30886;0,97;0,04784127;227,27;1,1177;0,1296667;0,5369259;0,6935698;0,1800085;0,006632828;0,0003795356;0,004345337;0,02981312;0,001778434;0,003716874
"1398";"45";"Conventional";"Sand";15,04725;9065;56;37641,03;0,94;40,14;13,38;35,68;10,704;21,12863;0;2,877235;1,784;0,892;0;4,386305;18;74,19;56,37;913,7;12,33;7,51;0,74;1,621923;0,9;0,1913357;176,21;1,0117;0,1155016;0,5398557;0,6100482;0,1789533;0,009791363;0,0003878217;0,004969241;0,02543957;0,001748548;0,005108599
"1399";"45";"Conventional";"Sand";15,04725;9065;56;30566,05;0,94;40,14;13,38;35,68;10,704;21,12863;0;2,877235;1,784;0,892;0;4,508765;18;74,16;43,02;760,56;10,69;6,96;0,92;1,58714;0,83;0,1841909;133,17;0,95101;0,1087191;0,4831087;0,7163064;0,1935471;0,01053829;0,0003806309;0,004849148;0,01485183;0,001919451;0,005441733
"1400";"45";"Conventional";"Sand";15,04725;9065;56;37498,28;0,94;40,14;13,38;71,36;10,704;27,69375;0;2,877235;1,784;0,892;0;3,3556;18;98,1;47,36;732,44;16,38;11,1;0,84;1,982157;1,35;0,8904363;249,98;1,0202;0,1043596;0,5444322;0,5875068;0,1664298;0,01083917;0,0003906075;0,007385026;0,01952902;0,001678029;0,006305004
"1401";"45";"Conventional";"Sand";15,04725;9065;56;38675,96;0,94;40,14;13,38;71,36;10,704;27,69375;0;2,877235;1,784;0,892;0;4,263845;18;139,07;58,02;955,06;13,93;9,8;0,74;1,590326;1,59;0,4130837;157,43;1,0024;0,1168201;0,5678844;0,6939267;0,1845192;0,008662969;0,000366958;0,004628956;0,02256608;0,001860683;0,004481009
"1402";"45";"Conventional";"Sand";15,04725;9065;56;52576,11;0,94;40,14;13,38;107,04;10,704;34,25887;0;2,877235;1,784;0,892;0;4,569995;18;101,01;48,29;944,92;13,61;8,92;0,91;1,127957;1,01;0,179009;159,66;0,96485;0,1064902;0,5890839;0,642909;0,1713476;0,008365263;0,0003570281;0,005991257;0,01745441;0,001786625;0,00520915
"1403";"45";"Conventional";"Sand";15,04725;9065;56;31931,09;0,94;40,14;13,38;107,04;10,704;34,25887;0;2,877235;1,784;0,892;0;4,62102;18;65,03;58,91;1462,14;15,06;4,84;0,53;0,7993462;0,58;0,1180114;189,25;0,90174;0,1139157;0,5508068;0,6994338;0,1789756;0,009331323;0,0004107435;0,004763222;0,02735018;0,001915012;0,005431993
"1404";"45";"Conventional";"Sand";15,04725;9065;56;30806,94;0,94;40,14;13,38;71,36;10,704;27,69375;0;1,726341;1,784;0;0;4,610815;18;99,82;64,14;923,76;16,53;8,72;0,71;1,398393;0,77;0,1504559;167,54;0,93936;0,1137672;0,5348487;0,7074719;0,1778422;0,004157498;0,0003807026;0,006528485;0,02230649;0,001798795;0,005039095
"1405";"45";"Conventional";"Sand";15,04725;9065;56;39496,76;0,94;40,14;13,38;71,36;10,704;27,69375;0;1,726341;1,784;0;0;4,692455;18;125,1;59,21;915,88;16,14;11,13;0,85;2,126948;1,08;0,1649263;161,22;1,0493;0,114372;0,5646806;0,700172;0,1786383;0,006727279;0,0003486068;0,006017705;0,02426717;0,001911318;0,005027586
"1406";"45";"Conventional";"Sand";15,04725;9065;56;35820,99;0,94;40,14;13,38;71,36;10,704;27,69375;0;2,877235;1,784;0,892;0;4,447535;18;71,93;35,58;1087,39;11,85;6,63;0,64;1,104302;0,79;0,006680326;161,29;0,98203;0,1083183;0,5708614;0,6595021;0,1749322;0,0091506;0,0003695599;0,005861851;0,01843263;0,001833247;0,005233445
"1407";"45";"Conventional";"Sand";15,04725;9065;56;44127,17;0,94;40,14;13,38;71,36;10,704;27,69375;0;2,661443;1,784;0,892;0;4,3761;18;89,75;71,08;1064,87;12,99;7,13;0,65;1,58572;1,05;0,1346132;144,88;1,0081;0,1154641;0,3251251;0,6270178;0,1830331;0,006032215;0,0004621665;0,006025337;0,01835776;0,001351085;0,006504265
"1408";"45";"Conventional";"Sand";15,04725;9065;56;35847,75;0,94;40,14;13,38;71,36;10,704;27,40224;0;2,877235;0;0,892;0;4,447535;18;73,38;50,42;804,98;13,37;7,03;0,64;1,059955;0,74;0,022537;173,54;1,0018;0,1154002;0,3156752;0,6502584;0,1773639;0,005193052;0,0003974165;0,0052747;0,02506103;0,001280515;0,004893187
"1409";"45";"Conventional";"Sand";15,04725;9065;56;37168,18;0,94;40,14;13,38;71,36;10,704;27,40224;0;2,877235;0;0,892;0;4,43733;18;74,25;70,24;1147,15;16,03;7,13;0,69;1,128483;0,67;0,08974417;186,4;0,92182;0,1038135;0,2548693;0,8312396;0,1992598;0,007107605;0,0003995136;0,004911933;0,02561523;0,001494947;0,005426333
"1410";"45";"Conventional";"Sand";15,04725;9065;56;34786,06;0,94;40,14;13,38;71,36;10,704;27,69375;0;2,877235;1,784;0,892;0;4,53938;18;120,27;62,96;1104,45;14,21;8,61;0,61;1,63127;1,36;0,1088697;162,3;1,1018;0,1103583;0,2886371;0,6956486;0,1833443;0,006139169;0,0004066414;0,005543032;0,01781219;0,001126061;0,007620749
"1411";"45";"Conventional";"Sand";15,04725;9065;56;47178,43;0,94;40,14;13,38;71,36;0;13,42175;0;2,877235;1,784;0,892;0;4,51897;18;114,04;76,46;1054,41;15,57;9,13;1,03;1,746274;1,19;0,07519196;176,51;1,051;0,1135661;0,3087826;0,7016747;0,159903;0,006067741;0,0003900424;0,006527016;0,02237276;0,001284191;0,005687806
"1412";"45";"Conventional";"Sand";15,04725;9065;56;36802,38;0,94;40,14;13,38;71,36;0;13,42175;0;2,877235;1,784;0,892;0;4,74348;18;156,12;62,71;946,19;14,44;10,7;0,71;4,392111;1,59;0,1741937;169,73;1,0675;0,1278026;0,3020932;0,7221714;0,1688847;0,005038311;0,0003964639;0,004506087;0,02549138;0,001377902;0,004424682
"1413";"45";"Conventional";"Sand";15,04725;9065;56;50773,91;0,94;40,14;13,38;71,36;10,704;27,69375;0;2,877235;1,784;0,892;0;4,41692;18;115,97;63,68;888,22;15,1;10,52;0,96;1,024352;1,4;0,08556819;160,88;1,1551;0,1133579;0,3079628;0,7255265;0,1842293;0,008355657;0,0003531601;0,005850742;0,02153705;0,001335725;0,005622332
"1414";"A9";"Organic";"Sand";14,50447;6363;224;15229,5;1;13,38;13,38;71,36;10,704;27,69375;45,36;1,798272;1,784;0,892;0;4,406715;14;32,31571;43,07293;994,2512;16,22015;5,226361;0,4353846;2,961798;0,7496116;1,97068;90,11801;0,55481;0,1086823;0,5978637;0,6503759;0,1954719;0,007772346;0,0004451123;0,01190942;0,03298623;0,00184202;0,01101982
"1415";"A9";"Organic";"Sand";14,50447;6363;224;18967,73;1;26,76;13,38;71,36;10,704;27,69375;45,36;1,798272;1,784;0,892;0;4,3761;14;30,147;50,63148;1117,012;26,63603;6,501601;0,5407162;1,005238;0,8128876;2,004853;122,3088;0,6259;0,09508522;0,5801178;0,8035799;0,226916;0,00719819;0,0003523523;0,01074217;0,02410289;0,001787234;0,01040966
"1416";"A9";"Organic";"Sand";14,50447;6363;224;22063,59;1;26,76;13,38;71,36;10,704;27,69375;45,36;1,798272;1,784;0,892;0;4,45774;14;20,63578;33,87582;1240,381;17,92369;4,18544;0,4029291;1,09308;0,4878361;1,944736;123,2353;0,76663;0,09303936;0,5906634;0,7951409;0,2390305;0,006741167;0,0004228432;0,01374064;0,02500777;0,001742396;0,0112407
"1417";"A9";"Organic";"Sand";14,50447;6363;224;22018,98;1;40,14;13,38;71,36;10,704;919,6937;52,479;1,798272;1,784;0,892;0;4,25364;14;26,69272;59,02277;1171,382;20,59728;5,995232;0,4554824;2,567652;1,066176;0,1710664;106,3031;0,81969;0,1046265;0,6982652;0,6754006;0,2295752;0,006796979;0,0004075289;0,01260222;0,02659707;0,001494446;0,01677434
"1418";"A9";"Organic";"Sand";14,50447;6363;224;18539,48;1;40,14;13,38;71,36;10,704;919,6937;57,3174;1,798272;1,784;0,892;0;4,447535;14;17,42035;29,39249;1194,867;15,4738;4,058081;0,3692036;1,33514;0,5339561;0,1710664;117,3267;0,83887;0,1034407;0,7779757;0,7226335;0,226819;0,01288391;0,0003814818;0,01130249;0,02868506;0,001434731;0,01889571
"1419";"A9";"Organic";"Sand";14,50447;6363;224;12990,13;1;13,38;13,38;71,36;10,704;27,69375;41,58;1,798272;1,784;0,892;0;4,39651;14;28,68936;47,65188;1160,896;21,2605;6,270035;0,4855861;2,2624;0,7366932;1,956776;113,0971;0,6864;0,1151436;0,602418;0,7771834;0,2269388;0,01282909;0,0004028461;0,01151241;0,02708712;0,001776364;0,01177784
"1420";"A9";"Organic";"Sand";14,50447;6363;224;27389,9;1;40,14;13,38;71,36;10,704;473,6937;60,039;1,798272;1,784;0,892;0;4,284255;14;20,4819;51,38828;1105,194;15,87519;5,00232;0,3258032;0,9570873;0,8365164;0,1631602;91,98691;0,84178;0,1053709;0,6393851;0,7774337;0,2243012;0,009317061;0,0004110869;0,01281963;0,02781305;0,001741798;0,01538791
"1421";"A9";"Organic";"Sand";14,50447;6363;224;20484,43;1;40,14;13,38;71,36;10,704;473,6937;57,3174;1,798272;1,784;0,892;0;4,47815;14;15,59183;35,5476;1277,139;13,88545;3,941855;0,2908128;1,294731;0,5192447;2,284242;133,7019;0,79316;0,103171;0,6018006;0,804074;0,2289069;0,01627;0,0003812605;0,009386881;0,03055595;0,00160769;0,01231874
"1422";"10";"Conventional";"Sand";14,50447;6363;224;8457,857;0,94;45,5812;45,5812;93,3032;9,812;262,2318;0;1,798272;1,2488;0,7136;0;5,345575;11;54,27683;94,30131;1036,266;24,38249;12,17821;0,903451;1,784166;1,846212;0,1103842;179,5697;0,68685;0,08799823;0,6011853;0,6743802;0,1663697;0,004143805;0,0003985868;0,01359703;0,04430941;0,002038219;0,02348786
"1423";"10";"Conventional";"Sand";14,50447;6363;224;32823,27;0,94;45,5812;45,5812;93,3032;9,812;262,2318;0;1,798272;1,2488;0,892;0;4,467945;11;19,73871;35,44174;667,5663;11,84899;5,411426;0,3604618;3,024824;0,5890934;0,08690421;83,68641;0,78619;0,09300265;0,6193251;0,7316672;0,1819925;0,003185346;0,0003742958;0,003797902;0,02276268;0,002131709;0,009498312
"1424";"10";"Conventional";"Sand";14,50447;6363;224;30351,93;0,94;45,5812;45,5812;93,3032;9,812;262,2318;0;1,798272;1,2488;0,7136;0;4,325075;11;17,75302;45,25954;645,4538;14,91148;5,583192;0,4163257;1,454892;0,6413891;0,1080423;78,88438;0,77349;0,1051968;0,6565031;0,6377441;0,1728175;0,003727942;0,0003652999;0,004375222;0,01907199;0,001868429;0,01273852
"1425";"10";"Conventional";"Sand";14,50447;6363;224;29709,56;0,94;45,5812;45,5812;93,3032;9,812;262,2318;0;1,798272;1,2488;0,7136;0;4,35569;11;20,53261;36,96425;604,0339;17,40116;7,053936;0,5042796;0,8155848;0,8387329;0,07869287;79,55863;0,81468;0,1019999;0,6147389;0,6577704;0,1759515;0,003246968;0,0003641777;0,003989825;0,02387411;0,001867007;0,01063139
"1426";"10";"Conventional";"Sand";14,50447;6363;224;36980,82;0,94;45,5812;45,5812;93,3032;9,812;262,2318;0;1,798272;1,2488;0,892;0;4,141385;11;14,36992;37,98796;621,8882;16,18166;7,548028;0,5359208;1,997302;0,803066;0,1311684;84,20218;0,85236;0,09939743;0,7728029;0,612432;0,1803113;0,004192614;0,0003434502;0,005600257;0,02796156;0,001560477;0,02661039
"1427";"10";"Conventional";"Sand";14,50447;6363;224;30896,16;0,94;45,5812;45,5812;93,3032;9,812;262,2318;0;1,798272;1,2488;0,892;0;4,406715;11;29,84309;36,94029;642,6643;19,52358;7,59211;0,5627553;2,668123;0,9248627;0,08690421;75,1195;0,80171;0,1043308;0,6095626;0,77233;0,1901228;0,003818651;0,0003818348;0,004090567;0,02591764;0,002134236;0,009824516
"1428";"45";"Conventional";"Sand";14,50447;6363;224;7628,13;1;40,14;13,38;35,68;10,704;21,12863;0;1,798272;1,784;0,892;0;4,447535;19;66,30345;51,83281;1038,295;17,77445;5,820852;0,7894666;1,554111;0,659963;0,03245263;169,04;0,91233;0,1159729;0,7611763;0,6318776;0,1924129;0,006417262;0,0004596313;0,005937974;0,01607833;0,001741825;0,008200979
"1429";"45";"Conventional";"Sand";14,50447;6363;224;9608,768;1;40,14;13,38;71,36;10,704;27,69375;0;1,798272;1,784;0,892;0;4,610815;19;110,4157;51,65765;903,2363;16,85364;5,7396;0,6441352;1,159635;0,7847037;0,01040479;174,5109;1,0202;0,1069503;0,8058643;0,540342;0,1605213;0,01063238;0,0003693304;0,004756786;0,01413087;0,001520077;0,006556444
"1430";"45";"Conventional";"Sand";14,50447;6363;224;14747,72;0,94;40,14;13,38;71,36;10,704;27,69375;0;1,798272;1,784;0;0;4,733275;19;115,0656;62,09912;693,65;20,86098;6,989122;0,8549755;1,069836;0,7552194;0,03387803;148,722;0,93577;0,1153472;0,6868623;0,6651892;0,1743524;0,002611672;0,0003454567;0,005396275;0,02005077;0,001666907;0,005205274
"1431";"A9";"Organic";"Sand";13,68187;9125,2;112;8841,494;1;71,34444;37,42304;111,2081;6,49376;220,5121;64,9026;0;1,49856;0,5352;0;4,33528;15;48,26012;87,51974;1255,771;25,52813;7,504936;0,9104146;2,596249;0,9698914;0,169833;297,6486;0,83266;0,117736;0,613062;0,780941;0,173932;0,004593;0,000517;0,01805;0,04703;0,002177;0,018192
"1432";"A9";"Organic";"Sand";13,68187;9125,2;112;10376,04;1;71,34444;37,42304;111,2081;6,49376;220,5121;79,2036;0;1,49856;0,7136;0;4,284255;15;26,93067;78,57034;1031,373;20,74899;6,358806;0,5670547;1,11336;0,6907895;0,05708643;216,8097;0,85518;0,104367;0,556159;0,84862;0,198836;0,005055;0,000504;0,027198;0,047465;0,002011;0,026402
"1433";"A9";"Organic";"Sand";13,68187;9125,2;112;19824,22;1;71,34444;37,42304;111,2081;6,49376;220,5121;66,4524;0;1,49856;0,7136;0;4,304665;15;36,25082;66,17167;1448,15;23,48945;7,037434;0,5751154;2,354881;0,873186;0,02791576;225,4532;0,86339;0,099559;0,568502;0,858427;0,20508;0,005384;0,000505;0,022823;0,047693;0,002057;0,022276
"1434";"A9";"Organic";"Sand";13,68187;9125,2;112;21216,02;1;71,34444;37,42304;111,2081;6,49376;220,5121;67,0635;0;1,49856;0,5352;0;4,345485;15;58,5065;89,0969;1387,622;20,2535;7,937792;0,5276017;4,783189;0,9631421;0,3359537;252,7065;0,88661;0,098011;0,554181;0,898051;0,198715;0,004299;0,000514;0,017626;0,040753;0,002487;0,020109
"1435";"A9";"Organic";"Sand";13,68187;9125,2;112;26542,33;1;71,34444;37,42304;111,2081;6,49376;220,5121;67,90518;0;1,49856;0,7136;0;4,284255;15;27,78522;73,04315;1218,647;26,14087;6,917163;0,656002;1,507937;0,7068452;0,06243974;331,4365;0,99451;0,102974;0,56684;1,050147;0,237142;0,005404;0,000483;0,01671;0,028644;0,002321;0,01814
"1436";"A9";"Organic";"Sand";13,68187;9125,2;112;28067,95;1;71,34444;37,42304;111,2081;6,49376;220,5121;67,90518;0;1,49856;0,7136;0;4,27405;15;41,72714;98,32753;1275,643;29,32406;10,09195;0,8093936;1,848907;0,8871769;0,01399296;303,3181;1,0273;0,129019;0,551021;0,904032;0,24179;0,003889;0,000615;0,014482;0,018104;0,00247;0,013868
"1437";"A9";"Organic";"Sand";13,68187;9125,2;112;13819,85;1;71,34444;37,42304;111,2081;6,49376;220,5121;67,0635;0;1,49856;0,3568;0;4,325075;15;57,83659;91,84534;1183,941;29,93941;9,645742;0,7929148;4,796365;1,517166;0,3559537;297,4736;0,80407;0,09144;0,561546;0,830818;0,192882;0,004686;0,00051;0,024007;0,04597;0,002125;0,024503
"1438";"A9";"Organic";"Sand";13,68187;9125,2;112;13016,89;1;71,34444;37,42304;111,2081;6,49376;220,5121;66,2193;0;1,49856;0,5352;0;4,3761;15;24,88186;67,94861;1514,471;23,10972;6,208691;0,5732816;2,835426;0,7262062;0,2409484;302,9326;0,80078;0,102355;0,554023;0,913455;0,188184;0,00473;0,000547;0,024393;0,037148;0,002095;0,023918
"1439";"A9";"Organic";"Sand";13,68187;9125,2;112;30405,46;1;71,34444;37,42304;111,2081;6,49376;220,5121;67,31802;0;1,49856;0,7136;0;4,15159;15;43,04445;105,87;1143,189;27,56114;9,282056;0,7666061;2,696629;1,102941;0,149833;274,9451;1,0025;0,133894;0,88848;0,736621;0,238369;0,005354;0,000478;0,015646;0,036219;0,001799;0,023886
"1440";"A9";"Organic";"Sand";13,68187;9125,2;112;33492,4;1;71,34444;37,42304;111,2081;6,49376;220,5121;67,63428;0;1,49856;0,3568;0;4,325075;15;58,6892;95,64324;1371,986;30,77491;9,069943;0,9985743;1,559879;0,8679973;0,2448383;300,8836;1,0021;0,107087;0,546106;1,016869;0,227056;0,003972;0,000473;0,017039;0,0263;0,002646;0,017774
"1441";"A9";"Organic";"Sand";13,68187;9125,2;112;36374,14;1;71,34444;37,42304;111,2081;6,49376;220,5121;60,94242;0;1,49856;0,7136;0;4,284255;15;48,7874;107,7003;1377,822;32,11436;9,945977;0,8539727;2,553191;1,199302;0,03400026;274,486;0,96399;0,110221;0,543944;0,940864;0,232291;0,004705;0,000505;0,01601;0,025392;0,002439;0,016586
"1442";"A9";"Organic";"Sand";13,68187;9125,2;112;45260,24;1;71,34444;37,42304;111,2081;6,49376;220,5121;67,52718;0;1,49856;0,5352;0;4,35569;15;56,95344;116,9434;1545,057;31,08144;10,90704;0,7752837;1,76235;1,033879;0,07400026;335,5554;0,96381;0,102303;0,553489;1,005844;0,223521;0,004716;0,000478;0,016174;0,030815;0,002457;0,018042
"1443";"A9";"Organic";"Sand";13,68187;9125,2;112;23250,18;1;71,34444;37,42304;111,2081;6,49376;220,5121;61,14024;0;1,49856;0,1784;0;4,41692;15;102,2197;116,1036;1423,92;30,57057;11,55405;0,8681181;3,613614;1,293794;0,4;334,7928;0,90486;0,100076;0,528049;0,892533;0,209791;0,004011;0,000489;0,014706;0,037985;0,002488;0,015658
"1444";"A9";"Organic";"Sand";13,68187;9125,2;112;23276,95;1;71,34444;37,42304;111,2081;6,49376;220,5121;66,4083;0;1,49856;0,5352;0;4,3761;15;52,25042;105,1123;1458,066;24,09983;9,616473;0,7400166;1,816972;1,200499;0,2340365;372,4972;0,87784;0,09822;0,583846;0,946073;0,218918;0,006524;0,000525;0,019846;0,044211;0,002317;0,021616
"1445";"A9";"Organic";"Sand";13,68187;9125,2;112;30619,58;1;71,34444;37,42304;111,2081;6,49376;220,5121;67,51584;0;1,49856;0,5352;0;4,3761;15;39,40197;80,39227;1556,403;29,03647;8,664269;0,7690699;2,840415;1,126631;0,2848383;312,6945;0,93591;0,106925;0,531473;1,044845;0,220483;0,005046;0,000482;0,018103;0,034548;0,002572;0,018859
"1446";"A9";"Organic";"Sand";13,68187;9125,2;112;37034,35;1;71,34444;37,42304;111,2081;6,49376;220,5121;61,14024;0;1,49856;0;0;4,161795;15;65,45477;163,6055;1375,574;29,9196;11,08794;0,8092965;6,562814;1,08794;0,4;368,7719;0,99704;0,117089;0,605153;1,004801;0,252328;0,006094;0,000518;0,018522;0,035896;0,00244;0,021954
"1447";"A9";"Organic";"Sand";13,68187;9125,2;112;41655,84;1;71,34444;37,42304;111,2081;6,49376;220,5121;61,40736;0;1,49856;0,892;0;4,325075;15;27,87022;83,99159;1587,464;29,39644;8,353397;0,7650891;5,382586;0,9127639;0,07400026;345,0277;0,96023;0,117687;0,609055;0,992106;0,241632;0,005535;0,000535;0,016669;0,027193;0,002408;0,020057
"1448";"A9";"Organic";"Sand";13,68187;9125,2;112;36936,21;1;71,34444;37,42304;111,2081;6,49376;220,5121;67,52718;0;1,49856;0,892;0;4,35569;15;91,45249;105,4974;1695,279;26,26856;9,751732;0,6742824;2,514022;1,101122;0,07400026;293,901;0,95458;0,113818;0,536389;0,970016;0,224583;0,005161;0,00048;0,012902;0,029469;0,00225;0,015714
"1449";"10";"Conventional";"Sand";13,68187;9125,2;112;30191,34;0,94;52,98908;46,6252;123,2815;15,64497;226,1707;2,4255;2,877235;1,2488;0,892;0;4,447535;12;58,20119;77,00918;573,3062;25,31219;16,24381;0,9722498;1,645193;2,170466;0,1115969;201,6789;0,85466;0,113661;0,587246;0,760054;0,195148;0,003046;0,000461;0,00553;0,038902;0,002297;0,009152
"1450";"10";"Conventional";"Sand";13,68187;9125,2;112;33037,39;0,94;52,98908;46,6252;123,2815;15,64497;226,1707;2,4255;2,877235;1,2488;0,892;0;4,31487;12;46,80298;72,77186;602,4199;28,5596;24,27815;1,293377;1,599338;2,483444;0,1115969;280,6629;0,80494;0,110755;0,541693;0,780038;0,200227;0,003251;0,000465;0,005098;0,032615;0,002396;0,008747
"1451";"10";"Conventional";"Sand";13,68187;9125,2;112;34223,99;0,94;52,98908;46,6252;123,2815;15,64497;226,1707;2,4255;2,877235;1,35584;0,892;0;4,263845;12;33,02191;58,28404;606,697;23,34882;24,9917;1,069366;1,722536;2,509127;0,1311684;277,2028;0,87361;0,109282;0,641649;0,67585;0,165947;0,002791;0,000449;0,00682;0,028503;0,001879;0,013142
"1452";"10";"Conventional";"Sand";13,68187;9125,2;112;44252,08;0,94;52,98908;46,6252;123,2815;15,64497;226,1707;2,4255;2,877235;1,35584;0,892;0;4,02913;12;32,3624;106,673;541,6001;23,91608;27,30986;0,7532381;3,885752;2,371305;0,1583235;376,4935;0,9864;0,121802;0,901828;0,501001;0,212116;0,003324;0,000449;0,007192;0,026732;0,001493;0,018115
"1453";"45";"Conventional";"Sand";13,68187;9125,2;112;33064,15;0,984;25,35064;24,53;76,266;2,453;40,14;0;0,575447;0,5352;0,7136;0;4,998605;20;328,5852;121,4547;957,3437;35,12218;23,23979;1,553305;11,40817;3,178346;0,1879144;348,1091;0,99475;0,115118;0,593874;0,843222;0,172853;0,003987;0,000415;0,012904;0,051693;0,002085;0,00454
"1454";"45";"Conventional";"Sand";13,68187;9125,2;112;37034,35;0,96;25,35064;24,53;76,266;2,453;40,14;2,5515;1,726341;0,5352;0,892;0;4,733275;20;219,4289;135,7715;1112,051;39,81905;21,85872;1,669339;5,460922;2,635271;0,1728779;389,1137;1,0118;0,116126;0,603971;0,856569;0,182279;0,003981;0,000423;0,009959;0,057034;0,00201;0,003956
"1455";"45";"Conventional";"Sand";13,68187;9125,2;112;36088,64;0,96;25,35064;24,53;76,266;2,453;40,14;0;1,726341;0,5352;0,892;0;4,35569;20;150,988;89,53094;890,3575;39,44214;15,49401;2,076846;1,866267;1,177645;0,1425466;337,2809;0,90703;0,112887;0,490055;0,915681;0,219535;0,003649;0,000439;0,007832;0,027458;0,002176;0,004473
"1456";"45";"Conventional";"Sand";13,68187;9125,2;112;50185,07;0,96;25,35064;24,53;76,266;2,453;40,14;0;1,726341;0,5352;0,892;0;4,263845;20;119,97;161,0073;1282,433;41,49063;15,26518;1,180787;4,983322;1,490994;0,01714901;454,1483;0,98067;0,125984;0,589779;0,755708;0,20447;0,004542;0,000555;0,007894;0,021066;0,00201;0,005216
"1457";"45";"Conventional";"Sand";13,68187;9125,2;112;44180,7;0,96;25,35064;24,53;76,266;2,453;40,14;0;1,726341;0,5352;0,892;0;4,51897;20;161,0752;91,97736;1071,288;29,34576;12,62816;1,499001;2,376831;1,567909;0,1903705;320,3883;1,0511;0,121806;0,58241;0,771839;0,204293;0,003557;5e-04;0,005497;0,021475;0,002112;0,00315
"1458";"45";"Conventional";"Sand";13,68187;9125,2;112;41209,75;0,96;25,35064;24,53;76,266;2,453;40,14;0;1,726341;0,5352;0,892;0;4,43733;20;129,09;110,5;1085,21;34,34917;12,915;1,586;5,86;1,28;0,175487;402,8955;1,0197;0,11696;0,608218;0,764167;0,198871;0,00388;0,000491;0,006794;0,018153;0,002006;0,004374
"1459";"45";"Conventional";"Sand";13,68187;9125,2;112;36418,75;0,96;25,35064;24,53;76,266;2,453;40,14;0;1,726341;0,5352;0,892;0;4,325075;20;121,3296;100,4596;1018,235;33,85464;12,53283;1,815167;4,215364;1,339462;0,2101709;403,6266;1,0064;0,137199;0,658767;0,705435;0,204434;0,003558;0,000557;0,006701;0,014941;0,00205;0,003572
"1460";"45";"Conventional";"Sand";13,68187;9125,2;112;34357,81;0,972;25,35064;24,53;76,266;2,453;40,14;0;1,150894;0,5352;0,892;0;4,35569;20;132,5294;123,2808;1224,294;32,0182;14,44649;1,720899;7,316337;1,257967;0,1728779;410,1733;0,99176;0,116119;0,548829;0,799213;0,219892;0,003539;0,00051;0,006924;0,015821;0,002211;0,004118
"1461";"45";"Conventional";"Sand";13,68187;9125,2;112;43868,44;0,96;25,35064;24,53;76,266;2,453;40,14;0;1,726341;0,5352;0,892;0;4,41692;20;118,0474;133,478;1143,793;29,79811;11,95093;1,847463;3,49466;0,9312417;0,158597;387,8226;1,0384;0,132326;0,625806;0,755708;0,216521;0,004021;0,000524;0,007136;0,019851;0,00222;0,003938
"1462";"45";"Conventional";"Sand";13,68187;9125,2;112;44118,25;0,96;25,35064;24,53;76,266;2,453;40,14;2,52756;1,726341;0,5352;0,892;0;4,386305;20;131,5971;103,7421;1281,209;19,78887;11,52188;1,611761;3,147344;1,062479;0,2994327;383,5003;0,99834;0,1317254;0,6248478;0,7106872;0,2030444;0,0034984;0,0004984;0,006392;0,0171714;0,0021226;0,0039844
